STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,Soil 100mm Temperature degC
UCM,H,194,SOILTD1,8/31/2017 19:00,8/31/2017 19:00,39.38888889
UCM,H,194,SOILTD1,8/31/2017 20:00,8/31/2017 20:00,39.16666667
UCM,H,194,SOILTD1,8/31/2017 21:00,8/31/2017 21:00,38.66666667
UCM,H,194,SOILTD1,8/31/2017 22:00,8/31/2017 22:00,38.05555556
UCM,H,194,SOILTD1,8/31/2017 23:00,8/31/2017 23:00,37.44444444
UCM,H,194,SOILTD1,9/1/2017 0:00,9/1/2017 0:00,36.83333333
UCM,H,194,SOILTD1,9/1/2017 1:00,9/1/2017 1:00,36.27777778
UCM,H,194,SOILTD1,9/1/2017 2:00,9/1/2017 2:00,35.77777778
UCM,H,194,SOILTD1,9/1/2017 3:00,9/1/2017 3:00,35.22222222
UCM,H,194,SOILTD1,9/1/2017 4:00,9/1/2017 4:00,34.77777778
UCM,H,194,SOILTD1,9/1/2017 5:00,9/1/2017 5:00,34.33333333
UCM,H,194,SOILTD1,9/1/2017 6:00,9/1/2017 6:00,33.83333333
UCM,H,194,SOILTD1,9/1/2017 7:00,9/1/2017 7:00,33.55555556
UCM,H,194,SOILTD1,9/1/2017 8:00,9/1/2017 8:00,33.16666667
UCM,H,194,SOILTD1,9/1/2017 9:00,9/1/2017 9:00,32.83333333
UCM,H,194,SOILTD1,9/1/2017 10:00,9/1/2017 10:00,32.77777778
UCM,H,194,SOILTD1,9/1/2017 11:00,9/1/2017 11:00,33.05555556
UCM,H,194,SOILTD1,9/1/2017 12:00,9/1/2017 12:00,33.72222222
UCM,H,194,SOILTD1,9/1/2017 13:00,9/1/2017 13:00,34.61111111
UCM,H,194,SOILTD1,9/1/2017 14:00,9/1/2017 14:00,35.72222222
UCM,H,194,SOILTD1,9/1/2017 15:00,9/1/2017 15:00,36.77777778
UCM,H,194,SOILTD1,9/1/2017 16:00,9/1/2017 16:00,37.72222222
UCM,H,194,SOILTD1,9/1/2017 17:00,9/1/2017 17:00,38.38888889
UCM,H,194,SOILTD1,9/1/2017 18:00,9/1/2017 18:00,38.77777778
UCM,H,194,SOILTD1,9/1/2017 19:00,9/1/2017 19:00,38.77777778
UCM,H,194,SOILTD1,9/1/2017 20:00,9/1/2017 20:00,38.61111111
UCM,H,194,SOILTD1,9/1/2017 21:00,9/1/2017 21:00,38.22222222
UCM,H,194,SOILTD1,9/1/2017 22:00,9/1/2017 22:00,37.77777778
UCM,H,194,SOILTD1,9/1/2017 23:00,9/1/2017 23:00,37.22222222
UCM,H,194,SOILTD1,9/2/2017 0:00,9/2/2017 0:00,36.77777778
UCM,H,194,SOILTD1,9/2/2017 1:00,9/2/2017 1:00,36.22222222
UCM,H,194,SOILTD1,9/2/2017 2:00,9/2/2017 2:00,35.77777778
UCM,H,194,SOILTD1,9/2/2017 3:00,9/2/2017 3:00,35.33333333
UCM,H,194,SOILTD1,9/2/2017 4:00,9/2/2017 4:00,35
UCM,H,194,SOILTD1,9/2/2017 5:00,9/2/2017 5:00,34.61111111
UCM,H,194,SOILTD1,9/2/2017 6:00,9/2/2017 6:00,34.27777778
UCM,H,194,SOILTD1,9/2/2017 7:00,9/2/2017 7:00,33.88888889
UCM,H,194,SOILTD1,9/2/2017 8:00,9/2/2017 8:00,33.61111111
UCM,H,194,SOILTD1,9/2/2017 9:00,9/2/2017 9:00,33.33333333
UCM,H,194,SOILTD1,9/2/2017 10:00,9/2/2017 10:00,33.33333333
UCM,H,194,SOILTD1,9/2/2017 11:00,9/2/2017 11:00,33.55555556
UCM,H,194,SOILTD1,9/2/2017 12:00,9/2/2017 12:00,34.22222222
UCM,H,194,SOILTD1,9/2/2017 13:00,9/2/2017 13:00,35.11111111
UCM,H,194,SOILTD1,9/2/2017 14:00,9/2/2017 14:00,36.22222222
UCM,H,194,SOILTD1,9/2/2017 15:00,9/2/2017 15:00,37.44444444
UCM,H,194,SOILTD1,9/2/2017 16:00,9/2/2017 16:00,38.5
UCM,H,194,SOILTD1,9/2/2017 17:00,9/2/2017 17:00,39.27777778
UCM,H,194,SOILTD1,9/2/2017 18:00,9/2/2017 18:00,39.77777778
UCM,H,194,SOILTD1,9/2/2017 19:00,9/2/2017 19:00,39.88888889
UCM,H,194,SOILTD1,9/2/2017 20:00,9/2/2017 20:00,39.66666667
UCM,H,194,SOILTD1,9/2/2017 21:00,9/2/2017 21:00,39.33333333
UCM,H,194,SOILTD1,9/2/2017 22:00,9/2/2017 22:00,38.77777778
UCM,H,194,SOILTD1,9/2/2017 23:00,9/2/2017 23:00,38.22222222
UCM,H,194,SOILTD1,9/3/2017 0:00,9/3/2017 0:00,37.66666667
UCM,H,194,SOILTD1,9/3/2017 1:00,9/3/2017 1:00,37.22222222
UCM,H,194,SOILTD1,9/3/2017 2:00,9/3/2017 2:00,36.77777778
UCM,H,194,SOILTD1,9/3/2017 3:00,9/3/2017 3:00,36.22222222
UCM,H,194,SOILTD1,9/3/2017 4:00,9/3/2017 4:00,35.77777778
UCM,H,194,SOILTD1,9/3/2017 5:00,9/3/2017 5:00,35.38888889
UCM,H,194,SOILTD1,9/3/2017 6:00,9/3/2017 6:00,35
UCM,H,194,SOILTD1,9/3/2017 7:00,9/3/2017 7:00,34.61111111
UCM,H,194,SOILTD1,9/3/2017 8:00,9/3/2017 8:00,34.33333333
UCM,H,194,SOILTD1,9/3/2017 9:00,9/3/2017 9:00,34
UCM,H,194,SOILTD1,9/3/2017 10:00,9/3/2017 10:00,33.94444444
UCM,H,194,SOILTD1,9/3/2017 11:00,9/3/2017 11:00,34.22222222
UCM,H,194,SOILTD1,9/3/2017 12:00,9/3/2017 12:00,34.72222222
UCM,H,194,SOILTD1,9/3/2017 13:00,9/3/2017 13:00,35.5
UCM,H,194,SOILTD1,9/3/2017 14:00,9/3/2017 14:00,36.44444444
UCM,H,194,SOILTD1,9/3/2017 15:00,9/3/2017 15:00,37.38888889
UCM,H,194,SOILTD1,9/3/2017 16:00,9/3/2017 16:00,38.05555556
UCM,H,194,SOILTD1,9/3/2017 17:00,9/3/2017 17:00,38.55555556
UCM,H,194,SOILTD1,9/3/2017 18:00,9/3/2017 18:00,38.83333333
UCM,H,194,SOILTD1,9/3/2017 19:00,9/3/2017 19:00,38.88888889
UCM,H,194,SOILTD1,9/3/2017 20:00,9/3/2017 20:00,38.72222222
UCM,H,194,SOILTD1,9/3/2017 21:00,9/3/2017 21:00,38.33333333
UCM,H,194,SOILTD1,9/3/2017 22:00,9/3/2017 22:00,37.88888889
UCM,H,194,SOILTD1,9/3/2017 23:00,9/3/2017 23:00,37.44444444
UCM,H,194,SOILTD1,9/4/2017 0:00,9/4/2017 0:00,37.05555556
UCM,H,194,SOILTD1,9/4/2017 1:00,9/4/2017 1:00,36.61111111
UCM,H,194,SOILTD1,9/4/2017 2:00,9/4/2017 2:00,36.22222222
UCM,H,194,SOILTD1,9/4/2017 3:00,9/4/2017 3:00,35.83333333
UCM,H,194,SOILTD1,9/4/2017 4:00,9/4/2017 4:00,35.5
UCM,H,194,SOILTD1,9/4/2017 5:00,9/4/2017 5:00,35.16666667
UCM,H,194,SOILTD1,9/4/2017 6:00,9/4/2017 6:00,34.83333333
UCM,H,194,SOILTD1,9/4/2017 7:00,9/4/2017 7:00,34.5
UCM,H,194,SOILTD1,9/4/2017 8:00,9/4/2017 8:00,34.27777778
UCM,H,194,SOILTD1,9/4/2017 9:00,9/4/2017 9:00,34
UCM,H,194,SOILTD1,9/4/2017 10:00,9/4/2017 10:00,33.88888889
UCM,H,194,SOILTD1,9/4/2017 11:00,9/4/2017 11:00,34.05555556
UCM,H,194,SOILTD1,9/4/2017 12:00,9/4/2017 12:00,34.44444444
UCM,H,194,SOILTD1,9/4/2017 13:00,9/4/2017 13:00,34.88888889
UCM,H,194,SOILTD1,9/4/2017 14:00,9/4/2017 14:00,35.38888889
UCM,H,194,SOILTD1,9/4/2017 15:00,9/4/2017 15:00,36
UCM,H,194,SOILTD1,9/4/2017 16:00,9/4/2017 16:00,36.66666667
UCM,H,194,SOILTD1,9/4/2017 17:00,9/4/2017 17:00,37.16666667
UCM,H,194,SOILTD1,9/4/2017 18:00,9/4/2017 18:00,37.38888889
UCM,H,194,SOILTD1,9/4/2017 19:00,9/4/2017 19:00,37.5
UCM,H,194,SOILTD1,9/4/2017 20:00,9/4/2017 20:00,37.44444444
UCM,H,194,SOILTD1,9/4/2017 21:00,9/4/2017 21:00,37.16666667
UCM,H,194,SOILTD1,9/4/2017 22:00,9/4/2017 22:00,36.77777778
UCM,H,194,SOILTD1,9/4/2017 23:00,9/4/2017 23:00,36.27777778
UCM,H,194,SOILTD1,9/5/2017 0:00,9/5/2017 0:00,35.94444444
UCM,H,194,SOILTD1,9/5/2017 1:00,9/5/2017 1:00,35.5
UCM,H,194,SOILTD1,9/5/2017 2:00,9/5/2017 2:00,35.22222222
UCM,H,194,SOILTD1,9/5/2017 3:00,9/5/2017 3:00,34.94444444
UCM,H,194,SOILTD1,9/5/2017 4:00,9/5/2017 4:00,34.61111111
UCM,H,194,SOILTD1,9/5/2017 5:00,9/5/2017 5:00,34.33333333
UCM,H,194,SOILTD1,9/5/2017 6:00,9/5/2017 6:00,34
UCM,H,194,SOILTD1,9/5/2017 7:00,9/5/2017 7:00,33.77777778
UCM,H,194,SOILTD1,9/5/2017 8:00,9/5/2017 8:00,33.55555556
UCM,H,194,SOILTD1,9/5/2017 9:00,9/5/2017 9:00,33.33333333
UCM,H,194,SOILTD1,9/5/2017 10:00,9/5/2017 10:00,33.27777778
UCM,H,194,SOILTD1,9/5/2017 11:00,9/5/2017 11:00,33.44444444
UCM,H,194,SOILTD1,9/5/2017 12:00,9/5/2017 12:00,33.94444444
UCM,H,194,SOILTD1,9/5/2017 13:00,9/5/2017 13:00,34.72222222
UCM,H,194,SOILTD1,9/5/2017 14:00,9/5/2017 14:00,35.55555556
UCM,H,194,SOILTD1,9/5/2017 15:00,9/5/2017 15:00,36.44444444
UCM,H,194,SOILTD1,9/5/2017 16:00,9/5/2017 16:00,37.33333333
UCM,H,194,SOILTD1,9/5/2017 17:00,9/5/2017 17:00,38
UCM,H,194,SOILTD1,9/5/2017 18:00,9/5/2017 18:00,38.44444444
UCM,H,194,SOILTD1,9/5/2017 19:00,9/5/2017 19:00,38.55555556
UCM,H,194,SOILTD1,9/5/2017 20:00,9/5/2017 20:00,38.33333333
UCM,H,194,SOILTD1,9/5/2017 21:00,9/5/2017 21:00,38
UCM,H,194,SOILTD1,9/5/2017 22:00,9/5/2017 22:00,37.55555556
UCM,H,194,SOILTD1,9/5/2017 23:00,9/5/2017 23:00,37
UCM,H,194,SOILTD1,9/6/2017 0:00,9/6/2017 0:00,36.55555556
UCM,H,194,SOILTD1,9/6/2017 1:00,9/6/2017 1:00,36.05555556
UCM,H,194,SOILTD1,9/6/2017 2:00,9/6/2017 2:00,35.66666667
UCM,H,194,SOILTD1,9/6/2017 3:00,9/6/2017 3:00,35.22222222
UCM,H,194,SOILTD1,9/6/2017 4:00,9/6/2017 4:00,34.83333333
UCM,H,194,SOILTD1,9/6/2017 5:00,9/6/2017 5:00,34.5
UCM,H,194,SOILTD1,9/6/2017 6:00,9/6/2017 6:00,34.16666667
UCM,H,194,SOILTD1,9/6/2017 7:00,9/6/2017 7:00,33.77777778
UCM,H,194,SOILTD1,9/6/2017 8:00,9/6/2017 8:00,33.5
UCM,H,194,SOILTD1,9/6/2017 9:00,9/6/2017 9:00,33.22222222
UCM,H,194,SOILTD1,9/6/2017 10:00,9/6/2017 10:00,33.22222222
UCM,H,194,SOILTD1,9/6/2017 11:00,9/6/2017 11:00,33.44444444
UCM,H,194,SOILTD1,9/6/2017 12:00,9/6/2017 12:00,34
UCM,H,194,SOILTD1,9/6/2017 13:00,9/6/2017 13:00,34.88888889
UCM,H,194,SOILTD1,9/6/2017 14:00,9/6/2017 14:00,35.94444444
UCM,H,194,SOILTD1,9/6/2017 15:00,9/6/2017 15:00,37.11111111
UCM,H,194,SOILTD1,9/6/2017 16:00,9/6/2017 16:00,38.11111111
UCM,H,194,SOILTD1,9/6/2017 17:00,9/6/2017 17:00,38.83333333
UCM,H,194,SOILTD1,9/6/2017 18:00,9/6/2017 18:00,39.16666667
UCM,H,194,SOILTD1,9/6/2017 19:00,9/6/2017 19:00,39.11111111
UCM,H,194,SOILTD1,9/6/2017 20:00,9/6/2017 20:00,38.77777778
UCM,H,194,SOILTD1,9/6/2017 21:00,9/6/2017 21:00,38.22222222
UCM,H,194,SOILTD1,9/6/2017 22:00,9/6/2017 22:00,37.72222222
UCM,H,194,SOILTD1,9/6/2017 23:00,9/6/2017 23:00,37.22222222
UCM,H,194,SOILTD1,9/7/2017 0:00,9/7/2017 0:00,36.66666667
UCM,H,194,SOILTD1,9/7/2017 1:00,9/7/2017 1:00,36.16666667
UCM,H,194,SOILTD1,9/7/2017 2:00,9/7/2017 2:00,35.66666667
UCM,H,194,SOILTD1,9/7/2017 3:00,9/7/2017 3:00,35.16666667
UCM,H,194,SOILTD1,9/7/2017 4:00,9/7/2017 4:00,34.66666667
UCM,H,194,SOILTD1,9/7/2017 5:00,9/7/2017 5:00,34.27777778
UCM,H,194,SOILTD1,9/7/2017 6:00,9/7/2017 6:00,33.83333333
UCM,H,194,SOILTD1,9/7/2017 7:00,9/7/2017 7:00,33.55555556
UCM,H,194,SOILTD1,9/7/2017 8:00,9/7/2017 8:00,33.22222222
UCM,H,194,SOILTD1,9/7/2017 9:00,9/7/2017 9:00,32.83333333
UCM,H,194,SOILTD1,9/7/2017 10:00,9/7/2017 10:00,32.77777778
UCM,H,194,SOILTD1,9/7/2017 11:00,9/7/2017 11:00,33
UCM,H,194,SOILTD1,9/7/2017 12:00,9/7/2017 12:00,33.55555556
UCM,H,194,SOILTD1,9/7/2017 13:00,9/7/2017 13:00,34.38888889
UCM,H,194,SOILTD1,9/7/2017 14:00,9/7/2017 14:00,35.44444444
UCM,H,194,SOILTD1,9/7/2017 15:00,9/7/2017 15:00,36.44444444
UCM,H,194,SOILTD1,9/7/2017 16:00,9/7/2017 16:00,37.27777778
UCM,H,194,SOILTD1,9/7/2017 17:00,9/7/2017 17:00,37.77777778
UCM,H,194,SOILTD1,9/7/2017 18:00,9/7/2017 18:00,38
UCM,H,194,SOILTD1,9/7/2017 19:00,9/7/2017 19:00,37.83333333
UCM,H,194,SOILTD1,9/7/2017 20:00,9/7/2017 20:00,37.55555556
UCM,H,194,SOILTD1,9/7/2017 21:00,9/7/2017 21:00,37.05555556
UCM,H,194,SOILTD1,9/7/2017 22:00,9/7/2017 22:00,36.55555556
UCM,H,194,SOILTD1,9/7/2017 23:00,9/7/2017 23:00,36
UCM,H,194,SOILTD1,9/8/2017 0:00,9/8/2017 0:00,35.44444444
UCM,H,194,SOILTD1,9/8/2017 1:00,9/8/2017 1:00,34.88888889
UCM,H,194,SOILTD1,9/8/2017 2:00,9/8/2017 2:00,34.38888889
UCM,H,194,SOILTD1,9/8/2017 3:00,9/8/2017 3:00,33.83333333
UCM,H,194,SOILTD1,9/8/2017 4:00,9/8/2017 4:00,33.44444444
UCM,H,194,SOILTD1,9/8/2017 5:00,9/8/2017 5:00,33.05555556
UCM,H,194,SOILTD1,9/8/2017 6:00,9/8/2017 6:00,32.66666667
UCM,H,194,SOILTD1,9/8/2017 7:00,9/8/2017 7:00,32.33333333
UCM,H,194,SOILTD1,9/8/2017 8:00,9/8/2017 8:00,31.94444444
UCM,H,194,SOILTD1,9/8/2017 9:00,9/8/2017 9:00,31.66666667
UCM,H,194,SOILTD1,9/8/2017 10:00,9/8/2017 10:00,31.61111111
UCM,H,194,SOILTD1,9/8/2017 11:00,9/8/2017 11:00,31.83333333
UCM,H,194,SOILTD1,9/8/2017 12:00,9/8/2017 12:00,32.44444444
UCM,H,194,SOILTD1,9/8/2017 13:00,9/8/2017 13:00,33.33333333
UCM,H,194,SOILTD1,9/8/2017 14:00,9/8/2017 14:00,34.44444444
UCM,H,194,SOILTD1,9/8/2017 15:00,9/8/2017 15:00,35.5
UCM,H,194,SOILTD1,9/8/2017 16:00,9/8/2017 16:00,36.44444444
UCM,H,194,SOILTD1,9/8/2017 17:00,9/8/2017 17:00,37.16666667
UCM,H,194,SOILTD1,9/8/2017 18:00,9/8/2017 18:00,37.5
UCM,H,194,SOILTD1,9/8/2017 19:00,9/8/2017 19:00,37.55555556
UCM,H,194,SOILTD1,9/8/2017 20:00,9/8/2017 20:00,37.27777778
UCM,H,194,SOILTD1,9/8/2017 21:00,9/8/2017 21:00,36.83333333
UCM,H,194,SOILTD1,9/8/2017 22:00,9/8/2017 22:00,36.33333333
UCM,H,194,SOILTD1,9/8/2017 23:00,9/8/2017 23:00,35.77777778
UCM,H,194,SOILTD1,9/9/2017 0:00,9/9/2017 0:00,35.27777778
UCM,H,194,SOILTD1,9/9/2017 1:00,9/9/2017 1:00,34.77777778
UCM,H,194,SOILTD1,9/9/2017 2:00,9/9/2017 2:00,34.33333333
UCM,H,194,SOILTD1,9/9/2017 3:00,9/9/2017 3:00,33.83333333
UCM,H,194,SOILTD1,9/9/2017 4:00,9/9/2017 4:00,33.5
UCM,H,194,SOILTD1,9/9/2017 5:00,9/9/2017 5:00,33.11111111
UCM,H,194,SOILTD1,9/9/2017 6:00,9/9/2017 6:00,32.72222222
UCM,H,194,SOILTD1,9/9/2017 7:00,9/9/2017 7:00,32.38888889
UCM,H,194,SOILTD1,9/9/2017 8:00,9/9/2017 8:00,32
UCM,H,194,SOILTD1,9/9/2017 9:00,9/9/2017 9:00,31.72222222
UCM,H,194,SOILTD1,9/9/2017 10:00,9/9/2017 10:00,31.66666667
UCM,H,194,SOILTD1,9/9/2017 11:00,9/9/2017 11:00,31.88888889
UCM,H,194,SOILTD1,9/9/2017 12:00,9/9/2017 12:00,32.5
UCM,H,194,SOILTD1,9/9/2017 13:00,9/9/2017 13:00,33.38888889
UCM,H,194,SOILTD1,9/9/2017 14:00,9/9/2017 14:00,34.5
UCM,H,194,SOILTD1,9/9/2017 15:00,9/9/2017 15:00,35.61111111
UCM,H,194,SOILTD1,9/9/2017 16:00,9/9/2017 16:00,36.61111111
UCM,H,194,SOILTD1,9/9/2017 17:00,9/9/2017 17:00,37.33333333
UCM,H,194,SOILTD1,9/9/2017 18:00,9/9/2017 18:00,37.66666667
UCM,H,194,SOILTD1,9/9/2017 19:00,9/9/2017 19:00,37.66666667
UCM,H,194,SOILTD1,9/9/2017 20:00,9/9/2017 20:00,37.38888889
UCM,H,194,SOILTD1,9/9/2017 21:00,9/9/2017 21:00,36.94444444
UCM,H,194,SOILTD1,9/9/2017 22:00,9/9/2017 22:00,36.38888889
UCM,H,194,SOILTD1,9/9/2017 23:00,9/9/2017 23:00,35.77777778
UCM,H,194,SOILTD1,9/10/2017 0:00,9/10/2017 0:00,35.33333333
UCM,H,194,SOILTD1,9/10/2017 1:00,9/10/2017 1:00,34.77777778
UCM,H,194,SOILTD1,9/10/2017 2:00,9/10/2017 2:00,34.33333333
UCM,H,194,SOILTD1,9/10/2017 3:00,9/10/2017 3:00,33.88888889
UCM,H,194,SOILTD1,9/10/2017 4:00,9/10/2017 4:00,33.55555556
UCM,H,194,SOILTD1,9/10/2017 5:00,9/10/2017 5:00,33.11111111
UCM,H,194,SOILTD1,9/10/2017 6:00,9/10/2017 6:00,32.72222222
UCM,H,194,SOILTD1,9/10/2017 7:00,9/10/2017 7:00,32.33333333
UCM,H,194,SOILTD1,9/10/2017 8:00,9/10/2017 8:00,31.94444444
UCM,H,194,SOILTD1,9/10/2017 9:00,9/10/2017 9:00,31.72222222
UCM,H,194,SOILTD1,9/10/2017 10:00,9/10/2017 10:00,31.61111111
UCM,H,194,SOILTD1,9/10/2017 11:00,9/10/2017 11:00,31.83333333
UCM,H,194,SOILTD1,9/10/2017 12:00,9/10/2017 12:00,32.5
UCM,H,194,SOILTD1,9/10/2017 13:00,9/10/2017 13:00,33.44444444
UCM,H,194,SOILTD1,9/10/2017 14:00,9/10/2017 14:00,34.66666667
UCM,H,194,SOILTD1,9/10/2017 15:00,9/10/2017 15:00,35.83333333
UCM,H,194,SOILTD1,9/10/2017 16:00,9/10/2017 16:00,36.94444444
UCM,H,194,SOILTD1,9/10/2017 17:00,9/10/2017 17:00,37.66666667
UCM,H,194,SOILTD1,9/10/2017 18:00,9/10/2017 18:00,38.05555556
UCM,H,194,SOILTD1,9/10/2017 19:00,9/10/2017 19:00,38.05555556
UCM,H,194,SOILTD1,9/10/2017 20:00,9/10/2017 20:00,37.77777778
UCM,H,194,SOILTD1,9/10/2017 21:00,9/10/2017 21:00,37.33333333
UCM,H,194,SOILTD1,9/10/2017 22:00,9/10/2017 22:00,36.83333333
UCM,H,194,SOILTD1,9/10/2017 23:00,9/10/2017 23:00,36.22222222
UCM,H,194,SOILTD1,9/11/2017 0:00,9/11/2017 0:00,35.72222222
UCM,H,194,SOILTD1,9/11/2017 1:00,9/11/2017 1:00,35.22222222
UCM,H,194,SOILTD1,9/11/2017 2:00,9/11/2017 2:00,34.77777778
UCM,H,194,SOILTD1,9/11/2017 3:00,9/11/2017 3:00,34.38888889
UCM,H,194,SOILTD1,9/11/2017 4:00,9/11/2017 4:00,34
UCM,H,194,SOILTD1,9/11/2017 5:00,9/11/2017 5:00,33.66666667
UCM,H,194,SOILTD1,9/11/2017 6:00,9/11/2017 6:00,33.38888889
UCM,H,194,SOILTD1,9/11/2017 7:00,9/11/2017 7:00,33.05555556
UCM,H,194,SOILTD1,9/11/2017 8:00,9/11/2017 8:00,32.72222222
UCM,H,194,SOILTD1,9/11/2017 9:00,9/11/2017 9:00,32.5
UCM,H,194,SOILTD1,9/11/2017 10:00,9/11/2017 10:00,32.5
UCM,H,194,SOILTD1,9/11/2017 11:00,9/11/2017 11:00,32.66666667
UCM,H,194,SOILTD1,9/11/2017 12:00,9/11/2017 12:00,33.27777778
UCM,H,194,SOILTD1,9/11/2017 13:00,9/11/2017 13:00,34.27777778
UCM,H,194,SOILTD1,9/11/2017 14:00,9/11/2017 14:00,35.44444444
UCM,H,194,SOILTD1,9/11/2017 15:00,9/11/2017 15:00,36.55555556
UCM,H,194,SOILTD1,9/11/2017 16:00,9/11/2017 16:00,37.33333333
UCM,H,194,SOILTD1,9/11/2017 17:00,9/11/2017 17:00,37.61111111
UCM,H,194,SOILTD1,9/11/2017 18:00,9/11/2017 18:00,37.72222222
UCM,H,194,SOILTD1,9/11/2017 19:00,9/11/2017 19:00,37.66666667
UCM,H,194,SOILTD1,9/11/2017 20:00,9/11/2017 20:00,37.44444444
UCM,H,194,SOILTD1,9/11/2017 21:00,9/11/2017 21:00,37.05555556
UCM,H,194,SOILTD1,9/11/2017 22:00,9/11/2017 22:00,36.61111111
UCM,H,194,SOILTD1,9/11/2017 23:00,9/11/2017 23:00,36.16666667
UCM,H,194,SOILTD1,9/12/2017 0:00,9/12/2017 0:00,35.66666667
UCM,H,194,SOILTD1,9/12/2017 1:00,9/12/2017 1:00,35.16666667
UCM,H,194,SOILTD1,9/12/2017 2:00,9/12/2017 2:00,34.66666667
UCM,H,194,SOILTD1,9/12/2017 3:00,9/12/2017 3:00,34.16666667
UCM,H,194,SOILTD1,9/12/2017 4:00,9/12/2017 4:00,33.72222222
UCM,H,194,SOILTD1,9/12/2017 5:00,9/12/2017 5:00,33.33333333
UCM,H,194,SOILTD1,9/12/2017 6:00,9/12/2017 6:00,32.94444444
UCM,H,194,SOILTD1,9/12/2017 7:00,9/12/2017 7:00,32.61111111
UCM,H,194,SOILTD1,9/12/2017 8:00,9/12/2017 8:00,32.33333333
UCM,H,194,SOILTD1,9/12/2017 9:00,9/12/2017 9:00,32
UCM,H,194,SOILTD1,9/12/2017 10:00,9/12/2017 10:00,31.88888889
UCM,H,194,SOILTD1,9/12/2017 11:00,9/12/2017 11:00,32
UCM,H,194,SOILTD1,9/12/2017 12:00,9/12/2017 12:00,32.5
UCM,H,194,SOILTD1,9/12/2017 13:00,9/12/2017 13:00,33.27777778
UCM,H,194,SOILTD1,9/12/2017 14:00,9/12/2017 14:00,34.27777778
UCM,H,194,SOILTD1,9/12/2017 15:00,9/12/2017 15:00,35.38888889
UCM,H,194,SOILTD1,9/12/2017 16:00,9/12/2017 16:00,36.38888889
UCM,H,194,SOILTD1,9/12/2017 17:00,9/12/2017 17:00,37.05555556
UCM,H,194,SOILTD1,9/12/2017 18:00,9/12/2017 18:00,37.44444444
UCM,H,194,SOILTD1,9/12/2017 19:00,9/12/2017 19:00,37.5
UCM,H,194,SOILTD1,9/12/2017 20:00,9/12/2017 20:00,37.16666667
UCM,H,194,SOILTD1,9/12/2017 21:00,9/12/2017 21:00,36.77777778
UCM,H,194,SOILTD1,9/12/2017 22:00,9/12/2017 22:00,36.22222222
UCM,H,194,SOILTD1,9/12/2017 23:00,9/12/2017 23:00,35.66666667
UCM,H,194,SOILTD1,9/13/2017 0:00,9/13/2017 0:00,35.22222222
UCM,H,194,SOILTD1,9/13/2017 1:00,9/13/2017 1:00,34.77777778
UCM,H,194,SOILTD1,9/13/2017 2:00,9/13/2017 2:00,34.33333333
UCM,H,194,SOILTD1,9/13/2017 3:00,9/13/2017 3:00,33.83333333
UCM,H,194,SOILTD1,9/13/2017 4:00,9/13/2017 4:00,33.44444444
UCM,H,194,SOILTD1,9/13/2017 5:00,9/13/2017 5:00,33.11111111
UCM,H,194,SOILTD1,9/13/2017 6:00,9/13/2017 6:00,32.72222222
UCM,H,194,SOILTD1,9/13/2017 7:00,9/13/2017 7:00,32.38888889
UCM,H,194,SOILTD1,9/13/2017 8:00,9/13/2017 8:00,32
UCM,H,194,SOILTD1,9/13/2017 9:00,9/13/2017 9:00,31.77777778
UCM,H,194,SOILTD1,9/13/2017 10:00,9/13/2017 10:00,31.61111111
UCM,H,194,SOILTD1,9/13/2017 11:00,9/13/2017 11:00,31.77777778
UCM,H,194,SOILTD1,9/13/2017 12:00,9/13/2017 12:00,32.27777778
UCM,H,194,SOILTD1,9/13/2017 13:00,9/13/2017 13:00,33.22222222
UCM,H,194,SOILTD1,9/13/2017 14:00,9/13/2017 14:00,34.38888889
UCM,H,194,SOILTD1,9/13/2017 15:00,9/13/2017 15:00,35.5
UCM,H,194,SOILTD1,9/13/2017 16:00,9/13/2017 16:00,36.5
UCM,H,194,SOILTD1,9/13/2017 17:00,9/13/2017 17:00,37.16666667
UCM,H,194,SOILTD1,9/13/2017 18:00,9/13/2017 18:00,37.5
UCM,H,194,SOILTD1,9/13/2017 19:00,9/13/2017 19:00,37.38888889
UCM,H,194,SOILTD1,9/13/2017 20:00,9/13/2017 20:00,37.05555556
UCM,H,194,SOILTD1,9/13/2017 21:00,9/13/2017 21:00,36.55555556
UCM,H,194,SOILTD1,9/13/2017 22:00,9/13/2017 22:00,36
UCM,H,194,SOILTD1,9/13/2017 23:00,9/13/2017 23:00,35.44444444
UCM,H,194,SOILTD1,9/14/2017 0:00,9/14/2017 0:00,34.88888889
UCM,H,194,SOILTD1,9/14/2017 1:00,9/14/2017 1:00,34.33333333
UCM,H,194,SOILTD1,9/14/2017 2:00,9/14/2017 2:00,33.77777778
UCM,H,194,SOILTD1,9/14/2017 3:00,9/14/2017 3:00,33.33333333
UCM,H,194,SOILTD1,9/14/2017 4:00,9/14/2017 4:00,32.83333333
UCM,H,194,SOILTD1,9/14/2017 5:00,9/14/2017 5:00,32.44444444
UCM,H,194,SOILTD1,9/14/2017 6:00,9/14/2017 6:00,32.05555556
UCM,H,194,SOILTD1,9/14/2017 7:00,9/14/2017 7:00,31.66666667
UCM,H,194,SOILTD1,9/14/2017 8:00,9/14/2017 8:00,31.38888889
