"Climate profile","Temp_continuous","Proportion_continuous"
"Hot stable",33.3,0.118629649717514
"Hot stable",33.4,0.116201220338983
"Hot stable",33.5,0.113892655367232
"Hot stable",33.6,0.111707480225989
"Hot stable",33.7,0.109649220338983
"Hot stable",33.8,0.107721401129943
"Hot stable",33.9,0.105927548022599
"Hot stable",34,0.104271186440678
"Hot stable",34.1,0.10275584180791
"Hot stable",34.2,0.101385039548023
"Hot stable",34.3,0.100162305084746
"Hot stable",34.4,0.0990911638418078
"Hot stable",34.5,0.0981751412429379
"Hot stable",34.6,0.0974177627118644
"Hot stable",34.7,0.0968225536723164
"Hot stable",34.8,0.0963930395480226
"Hot stable",34.9,0.0961327457627119
"Hot stable",35,0.096045197740113
"Hot stable",35.1,0.0960165762711864
"Hot stable",35.2,0.0959314802259887
"Hot stable",35.3,0.0957910621468926
"Hot stable",35.4,0.0955964745762712
"Hot stable",35.5,0.0953488700564972
"Hot stable",35.6,0.0950494011299435
"Hot stable",35.7,0.094699220338983
"Hot stable",35.8,0.0942994802259887
"Hot stable",35.9,0.0938513333333333
"Hot stable",36,0.0933559322033898
"Hot stable",36.1,0.0928144293785311
"Hot stable",36.2,0.0922279774011299
"Hot stable",36.3,0.0915977288135593
"Hot stable",36.4,0.0909248361581921
"Hot stable",36.5,0.0902104519774011
"Hot stable",36.6,0.0894557288135593
"Hot stable",36.7,0.0886618192090395
"Hot stable",36.8,0.0878298757062147
"Hot stable",36.9,0.0869610508474576
"Hot stable",37,0.0860564971751413
"Hot stable",37.1,0.0851173672316384
"Hot stable",37.2,0.084144813559322
"Hot stable",37.3,0.0831399887005649
"Hot stable",37.4,0.0821040451977401
"Hot stable",37.5,0.0810381355932203
"Hot stable",37.6,0.0799434124293785
"Hot stable",37.7,0.0788210282485875
"Hot stable",37.8,0.0776721355932203
"Hot stable",37.9,0.0764978870056497
"Hot stable",38,0.0752994350282486
"Hot stable",38.1,0.0740779322033898
"Hot stable",38.2,0.0728345310734463
"Hot stable",38.3,0.0715703841807909
"Hot stable",38.4,0.0702866440677966
"Hot stable",38.5,0.0689844632768362
"Hot stable",38.6,0.0676649943502825
"Hot stable",38.7,0.0663293898305084
"Hot stable",38.8,0.0649788022598869
"Hot stable",38.9,0.0636143841807909
"Hot stable",39,0.0622372881355932
"Hot stable",39.1,0.0608486666666667
"Hot stable",39.2,0.0594496723163842
"Hot stable",39.3,0.0580414576271186
"Hot stable",39.4,0.0566251751412429
"Hot stable",39.5,0.05520197740113
"Hot stable",39.6,0.0537730169491525
"Hot stable",39.7,0.0523394463276836
"Hot stable",39.8,0.050902418079096
"Hot stable",39.9,0.0494630847457626
"Hot stable",40,0.0480225988700565
"Hot stable",40.1,0.0465821129943503
"Hot stable",40.2,0.0451427796610169
"Hot stable",40.3,0.0437057514124293
"Hot stable",40.4,0.0422721807909604
"Hot stable",40.5,0.040843220338983
"Hot stable",40.6,0.03942002259887
"Hot stable",40.7,0.0380037401129943
"Hot stable",40.8,0.0365955254237288
"Hot stable",40.9,0.0351965310734463
"Hot stable",41,0.0338079096045198
"Hot stable",41.1,0.032430813559322
"Hot stable",41.2,0.0310663954802259
"Hot stable",41.3,0.0297158079096045
"Hot stable",41.4,0.0283802033898304
"Hot stable",41.5,0.0270607344632768
"Hot stable",41.6,0.0257585536723164
"Hot stable",41.7,0.024474813559322
"Hot stable",41.8,0.0232106666666666
"Hot stable",41.9,0.0219672655367231
"Hot stable",42,0.0207457627118644
"Hot stable",42.1,0.0195473107344633
"Hot stable",42.2,0.0183730621468926
"Hot stable",42.3,0.0172241694915254
"Hot stable",42.4,0.0161017853107344
"Hot stable",42.5,0.0150070621468927
"Hot stable",42.6,0.0139411525423729
"Hot stable",42.7,0.012905209039548
"Hot stable",42.8,0.0119003841807909
"Hot stable",42.9,0.0109278305084745
"Hot stable",43,0.00998870056497175
"Hot stable",43.1,0.00908414689265535
"Hot stable",43.2,0.00821532203389828
"Hot stable",43.3,0.00738337853107341
"Hot stable",43.4,0.00658946892655363
"Hot stable",43.5,0.00583474576271187
"Hot stable",43.6,0.0051203615819209
"Hot stable",43.7,0.00444746892655365
"Hot stable",43.8,0.00381722033898302
"Hot stable",43.9,0.00323076836158189
"Hot stable",44,0.00268926553672316
"Hot stable",44.1,0.00219386440677965
"Hot stable",44.2,0.00174571751412428
"Hot stable",44.3,0.00134597740112993
"Hot stable",44.4,0.000995796610169472
"Hot stable",44.5,0.00069632768361582
"Hot stable",44.6,0.000448723163841804
"Hot stable",44.7,0.000254135593220334
"Hot stable",44.8,0.000113717514124289
"Hot stable",44.9,2.86214689265506e-05
"Hot stable",45,0
"Hot stable",45.1,0
"Hot stable",45.2,0
"Hot stable",45.3,0
"Hot stable",45.4,0
"Hot stable",45.5,0
"Hot stable",45.6,0
"Hot stable",45.7,0
"Hot stable",45.8,0
"Hot stable",45.9,0
"Hot stable",46,0
"Hot stable",46.1,0
"Hot stable",46.2,0
"Hot stable",46.3,0
"Hot stable",46.4,0
"Hot stable",46.5,0
"Hot stable",46.6,0
"Hot stable",46.7,0
"Hot stable",46.8,0
"Hot stable",46.9,0
"Hot stable",47,0
"Hot stable",47.1,0
"Hot stable",47.2,0
"Hot stable",47.3,0
"Hot stable",47.4,0
"Hot stable",47.5,0
"Hot stable",47.6,0
"Hot stable",47.7,0
"Hot stable",47.8,0
"Hot stable",47.9,0
"Hot stable",48,0
"Hot stable",48.1,0
"Hot stable",48.2,0
"Hot stable",48.3,0
"Hot stable",48.4,0
"Hot stable",48.5,0
"Hot stable",48.6,0
"Hot stable",48.7,0
"Hot stable",48.8,0
"Hot stable",48.9,0
"Hot stable",49,0
"Hot stable",49.1,0
"Hot stable",49.2,0
"Hot stable",49.3,0
"Hot stable",49.4,0
"Hot stable",49.5,0
"Hot stable",49.6,0
"Hot stable",49.7,0
"Hot stable",49.8,0
"Hot stable",49.9,0
"Hot stable",50,0
"Hot stable",50.1,0
"Hot stable",50.2,0
"Hot stable",50.3,0
"Hot stable",50.4,0
"Hot stable",50.5,0
"Hot stable",50.6,0
"Hot stable",50.7,0
"Hot stable",50.8,0
"Hot stable",50.9,0
"Hot stable",51,0
"Hot stable",51.1,0
"Hot stable",51.2,0
"Hot stable",51.3,0
"Hot stable",51.4,0
"Hot stable",51.5,0
"Hot stable",51.6,0
"Hot stable",51.7,0
"Hot stable",51.8,0
"Hot stable",51.9,0
"Hot stable",52,0
"Hot stable",52.1,0
"Hot stable",52.2,0
"Hot stable",52.3,0
"Hot stable",52.4,0
"Hot stable",52.5,0
"Hot stable",52.6,0
"Hot stable",52.7,0
"Hot stable",52.8,0
"Hot stable",52.9,0
"Hot stable",53,0
"Hot stable",53.1,0
"Hot stable",53.2,0
"Hot stable",53.3,0
"Hot stable",53.4,0
"Hot stable",53.5,0
"Hot stable",53.6,0
"Hot stable",53.7,0
"Hot stable",53.8,0
"Hot stable",53.9,0
"Hot stable",54,0
"Hot stable",54.1,0
"Hot stable",54.2,0
"Hot stable",54.3,0
"Hot stable",54.4,0
"Hot stable",54.5,0
"Hot stable",54.6,0
"Hot stable",54.7,0
"Hot stable",54.8,0
"Hot stable",54.9,0
"Hot stable",55,0
"Hot variable",-5,1.73472347597681e-18
"Hot variable",-4.9,0.000287299791449427
"Hot variable",-4.8,0.000596208550573516
"Hot variable",-4.7,0.000926228884254433
"Hot variable",-4.6,0.00127686339937435
"Hot variable",-4.5,0.00164761470281543
"Hot variable",-4.4,0.00203798540145985
"Hot variable",-4.3,0.00244747810218978
"Hot variable",-4.2,0.00287559541188738
"Hot variable",-4.1,0.00332183993743483
"Hot variable",-4,0.00378571428571429
"Hot variable",-3.9,0.00426672106360793
"Hot variable",-3.8,0.00476436287799792
"Hot variable",-3.7,0.00527814233576642
"Hot variable",-3.6,0.00580756204379562
"Hot variable",-3.5,0.00635212460896768
"Hot variable",-3.4,0.00691133263816476
"Hot variable",-3.3,0.00748468873826903
"Hot variable",-3.2,0.00807169551616267
"Hot variable",-3.1,0.00867185557872785
"Hot variable",-3,0.00928467153284672
"Hot variable",-2.9,0.00990964598540147
"Hot variable",-2.8,0.0105462815432742
"Hot variable",-2.7,0.0111940808133472
"Hot variable",-2.6,0.0118525464025026
"Hot variable",-2.5,0.0125211809176225
"Hot variable",-2.4,0.0131994869655892
"Hot variable",-2.3,0.0138869671532847
"Hot variable",-2.2,0.0145831240875912
"Hot variable",-2.1,0.015287460375391
"Hot variable",-2,0.0159994786235662
"Hot variable",-1.9,0.016718681438999
"Hot variable",-1.8,0.0174445714285714
"Hot variable",-1.7,0.0181766511991658
"Hot variable",-1.6,0.0189144233576642
"Hot variable",-1.5,0.0196573905109489
"Hot variable",-1.4,0.020405055265902
"Hot variable",-1.3,0.0211569202294056
"Hot variable",-1.2,0.021912488008342
"Hot variable",-1.1,0.0226712612095933
"Hot variable",-1,0.0234327424400417
"Hot variable",-0.899999999999999,0.0241964343065693
"Hot variable",-0.8,0.0249618394160584
"Hot variable",-0.7,0.025728460375391
"Hot variable",-0.6,0.0264957997914494
"Hot variable",-0.5,0.0272633602711157
"Hot variable",-0.399999999999999,0.0280306444212722
"Hot variable",-0.3,0.0287971548488008
"Hot variable",-0.199999999999999,0.029562394160584
"Hot variable",-0.0999999999999996,0.0303258649635037
"Hot variable",0,0.0310870698644421
"Hot variable",0.100000000000001,0.0318455114702815
"Hot variable",0.2,0.0326006923879041
"Hot variable",0.300000000000001,0.0333521152241919
"Hot variable",0.4,0.0340992825860271
"Hot variable",0.5,0.034841697080292
"Hot variable",0.600000000000001,0.0355788613138686
"Hot variable",0.7,0.0363102778936392
"Hot variable",0.800000000000001,0.0370354494264859
"Hot variable",0.9,0.0377538785192909
"Hot variable",1,0.0384650677789364
"Hot variable",1.1,0.0391685198123045
"Hot variable",1.2,0.0398637372262774
"Hot variable",1.3,0.0405502226277372
"Hot variable",1.4,0.0412274786235662
"Hot variable",1.5,0.0418950078206465
"Hot variable",1.6,0.0425523128258603
"Hot variable",1.7,0.0431988962460897
"Hot variable",1.8,0.0438342606882169
"Hot variable",1.9,0.0444579087591241
"Hot variable",2,0.0450693430656934
"Hot variable",2.1,0.0456680662148071
"Hot variable",2.2,0.0462535808133472
"Hot variable",2.3,0.046825389468196
"Hot variable",2.4,0.0473829947862357
"Hot variable",2.5,0.0479258993743483
"Hot variable",2.6,0.0484536058394161
"Hot variable",2.7,0.0489656167883212
"Hot variable",2.8,0.0494614348279458
"Hot variable",2.9,0.0499405625651721
"Hot variable",3,0.0504025026068822
"Hot variable",3.1,0.0508467575599583
"Hot variable",3.2,0.0512728300312826
"Hot variable",3.3,0.0516802226277372
"Hot variable",3.4,0.0520684379562044
"Hot variable",3.5,0.0524369786235662
"Hot variable",3.6,0.0527853472367049
"Hot variable",3.7,0.0531130464025026
"Hot variable",3.8,0.0534195787278415
"Hot variable",3.9,0.0537044468196038
"Hot variable",4,0.0539671532846715
"Hot variable",4.1,0.054207200729927
"Hot variable",4.2,0.0544240917622524
"Hot variable",4.3,0.0546173289885297
"Hot variable",4.4,0.0547864150156413
"Hot variable",4.5,0.0549308524504692
"Hot variable",4.6,0.0550501438998957
"Hot variable",4.7,0.0551437919708029
"Hot variable",4.8,0.055211299270073
"Hot variable",4.9,0.0552521684045881
"Hot variable",5,0.0552659019812305
"Hot variable",5.1,0.0553445192909281
"Hot variable",5.2,0.0555782606882169
"Hot variable",5.3,0.055963960375391
"Hot variable",5.4,0.0564984525547445
"Hot variable",5.5,0.0571785714285714
"Hot variable",5.6,0.0580011511991658
"Hot variable",5.7,0.0589630260688217
"Hot variable",5.8,0.0600610302398332
"Hot variable",5.9,0.0612919979144943
"Hot variable",6,0.0626527632950991
"Hot variable",6.1,0.0641401605839416
"Hot variable",6.2,0.065751023983316
"Hot variable",6.3,0.0674821876955162
"Hot variable",6.4,0.0693304859228363
"Hot variable",6.5,0.0712927528675704
"Hot variable",6.6,0.0733658227320125
"Hot variable",6.7,0.0755465297184567
"Hot variable",6.8,0.0778317080291971
"Hot variable",6.9,0.0802181918665276
"Hot variable",7,0.0827028154327425
"Hot variable",7.1,0.0852824129301356
"Hot variable",7.2,0.0879538185610011
"Hot variable",7.3,0.090713866527633
"Hot variable",7.4,0.0935593910323254
"Hot variable",7.5,0.0964872262773723
"Hot variable",7.6,0.0994942064650678
"Hot variable",7.7,0.102577165797706
"Hot variable",7.8,0.105732938477581
"Hot variable",7.9,0.108958358706986
"Hot variable",8,0.112250260688217
"Hot variable",8.1,0.115605478623566
"Hot variable",8.2,0.119020846715329
"Hot variable",8.3,0.122493199165798
"Hot variable",8.4,0.126019370177268
"Hot variable",8.5,0.129596193952033
"Hot variable",8.6,0.133220504692388
"Hot variable",8.7,0.136889136600626
"Hot variable",8.8,0.140598923879041
"Hot variable",8.9,0.144346700729927
"Hot variable",9,0.148129301355579
"Hot variable",9.1,0.15194355995829
"Hot variable",9.2,0.155786310740355
"Hot variable",9.3,0.159654387904067
"Hot variable",9.4,0.163544625651721
"Hot variable",9.5,0.16745385818561
"Hot variable",9.6,0.171378919708029
"Hot variable",9.7,0.175316644421272
"Hot variable",9.8,0.179263866527633
"Hot variable",9.9,0.183217420229406
"Hot variable",10,0.187174139728884
"Hot variable",10.1,0.191130859228363
"Hot variable",10.2,0.195084412930136
"Hot variable",10.3,0.199031635036496
"Hot variable",10.4,0.202969359749739
"Hot variable",10.5,0.206894421272159
"Hot variable",10.6,0.210803653806048
"Hot variable",10.7,0.214693891553702
"Hot variable",10.8,0.218561968717414
"Hot variable",10.9,0.222404719499479
"Hot variable",11,0.22621897810219
"Hot variable",11.1,0.230001578727842
"Hot variable",11.2,0.233749355578728
"Hot variable",11.3,0.237459142857143
"Hot variable",11.4,0.241127774765381
"Hot variable",11.5,0.244752085505735
"Hot variable",11.6,0.248328909280501
"Hot variable",11.7,0.251855080291971
"Hot variable",11.8,0.25532743274244
"Hot variable",11.9,0.258742800834202
"Hot variable",12,0.262098018769552
"Hot variable",12.1,0.265389920750782
"Hot variable",12.2,0.268615340980188
"Hot variable",12.3,0.271771113660063
"Hot variable",12.4,0.274854072992701
"Hot variable",12.5,0.277861053180396
"Hot variable",12.6,0.280788888425443
"Hot variable",12.7,0.283634412930136
"Hot variable",12.8,0.286394460896768
"Hot variable",12.9,0.289065866527633
"Hot variable",13,0.291645464025026
"Hot variable",13.1,0.294130087591241
"Hot variable",13.2,0.296516571428571
"Hot variable",13.3,0.298801749739312
"Hot variable",13.4,0.300982456725756
"Hot variable",13.5,0.303055526590198
"Hot variable",13.6,0.305017793534932
"Hot variable",13.7,0.306866091762252
"Hot variable",13.8,0.308597255474453
"Hot variable",13.9,0.310208118873827
"Hot variable",14,0.311695516162669
"Hot variable",14.1,0.313056281543274
"Hot variable",14.2,0.314287249217935
"Hot variable",14.3,0.315385253388947
"Hot variable",14.4,0.316347128258603
"Hot variable",14.5,0.317169708029197
"Hot variable",14.6,0.317849826903024
"Hot variable",14.7,0.318384319082378
"Hot variable",14.8,0.318770018769552
"Hot variable",14.9,0.31900376016684
"Hot variable",15,0.319082377476538
"Hot variable",15.1,0.319077405630866
"Hot variable",15.2,0.319062623566215
"Hot variable",15.3,0.319038231491137
"Hot variable",15.4,0.319004429614181
"Hot variable",15.5,0.3189614181439
"Hot variable",15.6,0.318909397288843
"Hot variable",15.7,0.31884856725756
"Hot variable",15.8,0.318779128258603
"Hot variable",15.9,0.318701280500521
"Hot variable",16,0.318615224191866
"Hot variable",16.1,0.318521159541189
"Hot variable",16.2,0.318419286757039
"Hot variable",16.3,0.318309806047967
"Hot variable",16.4,0.318192917622523
"Hot variable",16.5,0.31806882168926
"Hot variable",16.6,0.317937718456726
"Hot variable",16.7,0.317799808133472
"Hot variable",16.8,0.31765529092805
"Hot variable",16.9,0.317504367049009
"Hot variable",17,0.317347236704901
"Hot variable",17.1,0.317184100104275
"Hot variable",17.2,0.317015157455683
"Hot variable",17.3,0.316840608967675
"Hot variable",17.4,0.316660654848801
"Hot variable",17.5,0.316475495307612
"Hot variable",17.6,0.316285330552659
"Hot variable",17.7,0.316090360792492
"Hot variable",17.8,0.315890786235662
"Hot variable",17.9,0.31568680709072
"Hot variable",18,0.315478623566215
"Hot variable",18.1,0.315266435870699
"Hot variable",18.2,0.315050444212722
"Hot variable",18.3,0.314830848800834
"Hot variable",18.4,0.314607849843587
"Hot variable",18.5,0.314381647549531
"Hot variable",18.6,0.314152442127216
"Hot variable",18.7,0.313920433785193
"Hot variable",18.8,0.313685822732013
"Hot variable",18.9,0.313448809176225
"Hot variable",19,0.313209593326382
"Hot variable",19.1,0.312968375391032
"Hot variable",19.2,0.312725355578728
"Hot variable",19.3,0.312480734098019
"Hot variable",19.4,0.312234711157456
"Hot variable",19.5,0.311987486965589
"Hot variable",19.6,0.31173926173097
"Hot variable",19.7,0.311490235662148
"Hot variable",19.8,0.311240608967675
"Hot variable",19.9,0.3109905818561
"Hot variable",20,0.310740354535975
"Hot variable",20.1,0.31049012721585
"Hot variable",20.2,0.310240100104275
"Hot variable",20.3,0.309990473409802
"Hot variable",20.4,0.30974144734098
"Hot variable",20.5,0.309493222106361
"Hot variable",20.6,0.309245997914494
"Hot variable",20.7,0.308999974973931
"Hot variable",20.8,0.308755353493222
"Hot variable",20.9,0.308512333680918
"Hot variable",21,0.308271115745568
"Hot variable",21.1,0.308031899895725
"Hot variable",21.2,0.307794886339937
"Hot variable",21.3,0.307560275286757
"Hot variable",21.4,0.307328266944734
"Hot variable",21.5,0.307099061522419
"Hot variable",21.6,0.306872859228363
"Hot variable",21.7,0.306649860271116
"Hot variable",21.8,0.306430264859228
"Hot variable",21.9,0.306214273201251
"Hot variable",22,0.306002085505735
"Hot variable",22.1,0.30579390198123
"Hot variable",22.2,0.305589922836288
"Hot variable",22.3,0.305390348279458
"Hot variable",22.4,0.305195378519291
"Hot variable",22.5,0.305005213764338
"Hot variable",22.6,0.304820054223149
"Hot variable",22.7,0.304640100104275
"Hot variable",22.8,0.304465551616267
"Hot variable",22.9,0.304296608967675
"Hot variable",23,0.304133472367049
"Hot variable",23.1,0.303976342022941
"Hot variable",23.2,0.3038254181439
"Hot variable",23.3,0.303680900938478
"Hot variable",23.4,0.303542990615224
"Hot variable",23.5,0.30341188738269
"Hot variable",23.6,0.303287791449426
"Hot variable",23.7,0.303170903023983
"Hot variable",23.8,0.303061422314911
"Hot variable",23.9,0.302959549530761
"Hot variable",24,0.302865484880083
"Hot variable",24.1,0.302779428571429
"Hot variable",24.2,0.302701580813347
"Hot variable",24.3,0.30263214181439
"Hot variable",24.4,0.302571311783107
"Hot variable",24.5,0.30251929092805
"Hot variable",24.6,0.302476279457769
"Hot variable",24.7,0.302442477580813
"Hot variable",24.8,0.302418085505735
"Hot variable",24.9,0.302403303441084
"Hot variable",25,0.302398331595412
"Hot variable",25.1,0.302394602711157
"Hot variable",25.2,0.302383516162669
"Hot variable",25.3,0.302365222106361
"Hot variable",25.4,0.302339870698644
"Hot variable",25.5,0.302307612095933
"Hot variable",25.6,0.30226859645464
"Hot variable",25.7,0.302222973931178
"Hot variable",25.8,0.30217089468196
"Hot variable",25.9,0.302112508863399
"Hot variable",26,0.302047966631908
"Hot variable",26.1,0.3019774181439
"Hot variable",26.2,0.301901013555787
"Hot variable",26.3,0.301818903023983
"Hot variable",26.4,0.301731236704901
"Hot variable",26.5,0.301638164754953
"Hot variable",26.6,0.301539837330553
"Hot variable",26.7,0.301436404588113
"Hot variable",26.8,0.301328016684046
"Hot variable",26.9,0.301214823774765
"Hot variable",27,0.301096976016684
"Hot variable",27.1,0.300974623566215
"Hot variable",27.2,0.300847916579771
"Hot variable",27.3,0.300717005213764
"Hot variable",27.4,0.300582039624609
"Hot variable",27.5,0.300443169968717
"Hot variable",27.6,0.300300546402503
"Hot variable",27.7,0.300154319082377
"Hot variable",27.8,0.300004638164755
"Hot variable",27.9,0.299851653806048
"Hot variable",28,0.299695516162669
"Hot variable",28.1,0.299536375391032
"Hot variable",28.2,0.29937438164755
"Hot variable",28.3,0.299209685088634
"Hot variable",28.4,0.299042435870699
"Hot variable",28.5,0.298872784150156
"Hot variable",28.6,0.29870088008342
"Hot variable",28.7,0.298526873826903
"Hot variable",28.8,0.298350915537018
"Hot variable",28.9,0.298173155370177
"Hot variable",29,0.297993743482795
"Hot variable",29.1,0.297812830031283
"Hot variable",29.2,0.297630565172054
"Hot variable",29.3,0.297447099061522
"Hot variable",29.4,0.2972625818561
"Hot variable",29.5,0.2970771637122
"Hot variable",29.6,0.296890994786236
"Hot variable",29.7,0.296704225234619
"Hot variable",29.8,0.296517005213764
"Hot variable",29.9,0.296329484880083
"Hot variable",30,0.29614181438999
"Hot variable",30.1,0.295954143899896
"Hot variable",30.2,0.295766623566215
"Hot variable",30.3,0.29557940354536
"Hot variable",30.4,0.295392633993743
"Hot variable",30.5,0.295206465067779
"Hot variable",30.6,0.295021046923879
"Hot variable",30.7,0.294836529718457
"Hot variable",30.8,0.294653063607925
"Hot variable",30.9,0.294470798748697
"Hot variable",31,0.294289885297185
"Hot variable",31.1,0.294110473409802
"Hot variable",31.2,0.293932713242961
"Hot variable",31.3,0.293756754953076
"Hot variable",31.4,0.293582748696559
"Hot variable",31.5,0.293410844629823
"Hot variable",31.6,0.293241192909281
"Hot variable",31.7,0.293073943691345
"Hot variable",31.8,0.29290924713243
"Hot variable",31.9,0.292747253388947
"Hot variable",32,0.29258811261731
"Hot variable",32.1,0.292431974973931
"Hot variable",32.2,0.292278990615224
"Hot variable",32.3,0.292129309697602
"Hot variable",32.4,0.291983082377477
"Hot variable",32.5,0.291840458811262
"Hot variable",32.6,0.29170158915537
"Hot variable",32.7,0.291566623566215
"Hot variable",32.8,0.291435712200209
"Hot variable",32.9,0.291309005213764
"Hot variable",33,0.291186652763295
"Hot variable",33.1,0.291068805005214
"Hot variable",33.2,0.290955612095933
"Hot variable",33.3,0.290847224191866
"Hot variable",33.4,0.290743791449426
"Hot variable",33.5,0.290645464025026
"Hot variable",33.6,0.290552392075078
"Hot variable",33.7,0.290464725755996
"Hot variable",33.8,0.290382615224192
"Hot variable",33.9,0.290306210636079
"Hot variable",34,0.290235662148071
"Hot variable",34.1,0.29017111991658
"Hot variable",34.2,0.290112734098019
"Hot variable",34.3,0.290060654848801
"Hot variable",34.4,0.290015032325339
"Hot variable",34.5,0.289976016684046
"Hot variable",34.6,0.289943758081335
"Hot variable",34.7,0.289918406673618
"Hot variable",34.8,0.28990011261731
"Hot variable",34.9,0.289889026068822
"Hot variable",35,0.289885297184567
"Hot variable",35.1,0.289808855057351
"Hot variable",35.2,0.289581580813347
"Hot variable",35.3,0.28920655265902
"Hot variable",35.4,0.288686848800834
"Hot variable",35.5,0.288025547445255
"Hot variable",35.6,0.287225726798749
"Hot variable",35.7,0.286290465067779
"Hot variable",35.8,0.285222840458811
"Hot variable",35.9,0.284025931178311
"Hot variable",36,0.282702815432742
"Hot variable",36.1,0.281256571428571
"Hot variable",36.2,0.279690277372263
"Hot variable",36.3,0.278007011470281
"Hot variable",36.4,0.276209851929093
"Hot variable",36.5,0.274301876955162
"Hot variable",36.6,0.272286164754953
"Hot variable",36.7,0.270165793534932
"Hot variable",36.8,0.267943841501564
"Hot variable",36.9,0.265623386861314
"Hot variable",37,0.263207507820647
"Hot variable",37.1,0.260699282586027
"Hot variable",37.2,0.258101789363921
"Hot variable",37.3,0.255418106360792
"Hot variable",37.4,0.252651311783107
"Hot variable",37.5,0.249804483837331
"Hot variable",37.6,0.246880700729927
"Hot variable",37.7,0.243883040667362
"Hot variable",37.8,0.2408145818561
"Hot variable",37.9,0.237678402502607
"Hot variable",38,0.234477580813347
"Hot variable",38.1,0.231215194994786
"Hot variable",38.2,0.227894323253389
"Hot variable",38.3,0.22451804379562
"Hot variable",38.4,0.221089434827946
"Hot variable",38.5,0.21761157455683
"Hot variable",38.6,0.214087541188738
"Hot variable",38.7,0.210520412930135
"Hot variable",38.8,0.206913267987487
"Hot variable",38.9,0.203269184567257
"Hot variable",39,0.199591240875912
"Hot variable",39.1,0.195882515119917
"Hot variable",39.2,0.192146085505735
"Hot variable",39.3,0.188385030239833
"Hot variable",39.4,0.184602427528675
"Hot variable",39.5,0.180801355578728
"Hot variable",39.6,0.176984892596455
"Hot variable",39.7,0.173156116788321
"Hot variable",39.8,0.169318106360792
"Hot variable",39.9,0.165473939520333
"Hot variable",40,0.16162669447341
"Hot variable",40.1,0.157779449426486
"Hot variable",40.2,0.153935282586027
"Hot variable",40.3,0.150097272158498
"Hot variable",40.4,0.146268496350365
"Hot variable",40.5,0.142452033368092
"Hot variable",40.6,0.138650961418144
"Hot variable",40.7,0.134868358706986
"Hot variable",40.8,0.131107303441084
"Hot variable",40.9,0.127370873826903
"Hot variable",41,0.123662148070907
"Hot variable",41.1,0.119984204379562
"Hot variable",41.2,0.116340120959333
"Hot variable",41.3,0.112732976016684
"Hot variable",41.4,0.109165847758081
"Hot variable",41.5,0.10564181438999
"Hot variable",41.6,0.102163954118874
"Hot variable",41.7,0.0987353451511991
"Hot variable",41.8,0.0953590656934305
"Hot variable",41.9,0.0920381939520332
"Hot variable",42,0.0887758081334724
"Hot variable",42.1,0.0855749864442127
"Hot variable",42.2,0.0824388070907194
"Hot variable",42.3,0.0793703482794576
"Hot variable",42.4,0.0763726882168924
"Hot variable",42.5,0.073448905109489
"Hot variable",42.6,0.0706020771637122
"Hot variable",42.7,0.067835282586027
"Hot variable",42.8,0.0651515995828987
"Hot variable",42.9,0.0625541063607923
"Hot variable",43,0.0600458811261731
"Hot variable",43.1,0.0576300020855057
"Hot variable",43.2,0.0553095474452554
"Hot variable",43.3,0.0530875954118873
"Hot variable",43.4,0.0509672241918664
"Hot variable",43.5,0.048951511991658
"Hot variable",43.6,0.0470435370177268
"Hot variable",43.7,0.045246377476538
"Hot variable",43.8,0.0435631115745568
"Hot variable",43.9,0.0419968175182481
"Hot variable",44,0.0405505735140772
"Hot variable",44.1,0.0392274577685088
"Hot variable",44.2,0.0380305484880083
"Hot variable",44.3,0.0369629238790406
"Hot variable",44.4,0.0360276621480709
"Hot variable",44.5,0.0352278415015641
"Hot variable",44.6,0.0345665401459854
"Hot variable",44.7,0.0340468362877998
"Hot variable",44.8,0.0336718081334724
"Hot variable",44.9,0.0334445338894682
"Hot variable",45,0.0333680917622523
"Hot variable",45.1,0.0333597997914494
"Hot variable",45.2,0.0333351240875912
"Hot variable",45.3,0.0332943649635037
"Hot variable",45.4,0.0332378227320125
"Hot variable",45.5,0.0331657977059437
"Hot variable",45.6,0.033078590198123
"Hot variable",45.7,0.0329765005213764
"Hot variable",45.8,0.0328598289885297
"Hot variable",45.9,0.0327288759124088
"Hot variable",46,0.0325839416058394
"Hot variable",46.1,0.0324253263816476
"Hot variable",46.2,0.032253330552659
"Hot variable",46.3,0.0320682544316997
"Hot variable",46.4,0.0318703983315954
"Hot variable",46.5,0.0316600625651721
"Hot variable",46.6,0.0314375474452555
"Hot variable",46.7,0.0312031532846715
"Hot variable",46.8,0.0309571803962461
"Hot variable",46.9,0.030699929092805
"Hot variable",47,0.0304316996871741
"Hot variable",47.1,0.0301527924921793
"Hot variable",47.2,0.0298635078206465
"Hot variable",47.3,0.0295641459854014
"Hot variable",47.4,0.0292550072992701
"Hot variable",47.5,0.0289363920750782
"Hot variable",47.6,0.0286086006256517
"Hot variable",47.7,0.0282719332638165
"Hot variable",47.8,0.0279266903023983
"Hot variable",47.9,0.0275731720542231
"Hot variable",48,0.0272116788321168
"Hot variable",48.1,0.0268425109489051
"Hot variable",48.2,0.026465968717414
"Hot variable",48.3,0.0260823524504692
"Hot variable",48.4,0.0256919624608968
"Hot variable",48.5,0.0252950990615224
"Hot variable",48.6,0.0248920625651721
"Hot variable",48.7,0.0244831532846715
